Horodatage;Temperature;Densité;Viscosité_dynamique;Humidite;Ecart_de_viscosité;4_µm;5_µm;6_µm;10_µm;12_µm;14_µm;20_µm;21_µm;25_µm;30_µm;38_µm;50_µm;60_µm;70_µm;100_µm;200_µm;Total_de_particules
21:16;28.67250633;865.3060913;26.78830456;0.234069824;5.306091309;28771;13233;3835;2584;1853;863;797;615;451;301;301;206;145;64;17;3;54036
21:17;28.63375854;865.0491333;26.81181091;0.234466553;5.049133301;24771;10075;2389;1497;975;322;284;178;104;50;50;18;15;6;24;3;40758
21:18;28.60715675;865.0491333;26.79615328;0.234039307;5.049133301;24730;11161;3614;2568;1958;1053;978;798;600;410;410;231;154;70;18;7;48753
21:19;28.5744133;865.8200073;26.61335468;0.234924316;5.820007324;26087;12154;4403;3318;2627;1620;1530;1291;1025;700;700;427;299;133;16;2;56330
21:20;28.51864815;864.9206543;26.9051725;0.23449707;4.920654297;23332;9051;2418;1607;1153;536;497;377;267;168;168;97;75;31;42;1;39819
21:21;28.49012184;865.6915283;26.91336931;0.234008789;5.69152832;19297;7017;1809;1186;826;395;355;262;187;115;115;67;56;28;205;5;31920
21:22;28.44854927;865.6915283;26.75299253;0.233642578;5.69152832;20284;8118;1870;1150;757;280;230;149;81;38;38;20;13;10;36;1;33074
21:23;28.39558601;865.8200073;26.33844246;0.235168457;5.820007324;19287;6894;1532;929;600;233;201;131;72;32;32;12;8;0;78;1;30041
21:24;28.36590385;865.0491333;27.05564955;0.233673096;5.049133301;25808;10487;3082;2159;1632;912;835;651;509;325;325;192;146;59;21;4;47143
21:25;28.3161335;865.1776123;27.04136586;0.234527588;5.177612305;28169;12042;3485;2362;1704;890;828;675;517;339;339;201;154;65;11;3;51781
21:26;28.2778759;866.0769653;26.87071403;0.234527588;6.076965332;30148;13404;3715;2547;1868;944;867;688;513;370;370;223;163;78;15;1;55913
21:27;28.24051094;864.9206543;27.23419783;0.235046387;4.920654297;24793;9788;2523;1656;1156;551;505;374;281;178;178;102;78;38;21;4;42222
21:28;28.19649124;865.1776123;27.25186665;0.234649658;5.177612305;27886;11600;3199;2159;1579;743;678;511;371;258;258;160;117;51;15;1;49585
21:29;28.16398621;865.1776123;27.44900039;0.234863281;5.177612305;24162;9152;2248;1457;1012;428;375;264;186;116;116;56;41;17;14;5;39644
21:30;28.13544464;865.5630493;27.36603888;0.234802246;5.563049316;30610;14012;4499;3276;2489;1462;1376;1142;894;620;620;396;267;119;17;4;61799
21:31;28.10319138;865.6915283;27.22165524;0.234283447;5.69152832;25194;10480;2479;1491;964;328;273;175;107;56;56;34;22;7;23;1;41689
21:32;28.06236267;865.5630493;27.29256847;0.233856201;5.563049316;28961;12439;3545;2512;1947;1043;988;810;653;428;428;253;180;76;19;8;54282
21:33;28.02844238;865.6915283;27.23234659;0.234039307;5.69152832;29729;12891;3482;2277;1604;724;674;522;397;273;273;169;134;58;16;3;53223
21:34;27.99400902;865.8200073;27.39000786;0.234436035;5.820007324;22863;8759;2013;1254;818;290;254;161;94;43;43;20;17;15;152;6;36796
21:35;27.95957184;865.5630493;27.37003565;0.234100342;5.563049316;28075;12592;3903;2794;2082;1207;1136;916;714;455;455;282;219;109;24;7;54963
21:36;27.92897606;865.5630493;27.63703885;0.233703613;5.563049316;29929;13340;3036;1837;1200;374;324;182;91;38;38;16;8;0;14;6;50427
21:37;27.89850616;866.2054443;27.54276362;0.233856201;6.205444336;31337;13942;4144;2858;2144;1132;1047;825;625;411;411;247;189;99;21;2;59432
21:38;27.86316872;865.9484863;27.30660001;0.233673096;5.948486328;31639;12938;3228;2095;1435;637;585;414;281;177;177;99;76;35;26;6;53842
21:39;27.82757568;866.4624023;27.64951577;0.233886719;6.462402344;29538;14079;4900;3603;2838;1713;1606;1331;1082;798;798;494;359;164;7;3;63310
21:40;27.79556274;866.4624023;27.31229574;0.234130859;6.462402344;33731;14817;4094;2798;1971;933;862;647;479;327;327;200;154;75;31;3;61446
21:41;27.75292206;866.0769653;27.37003495;0.233581543;6.076965332;30059;13091;3428;2259;1557;714;664;521;371;227;227;128;91;48;13;8;53398
21:42;27.73204803;866.4624023;27.28747786;0.233612061;6.462402344;25981;11064;2610;1621;1028;369;327;209;130;66;66;33;23;13;11;3;43551
21:43;27.69887924;866.0769653;27.79686847;0.233795166;6.076965332;33977;16279;5133;3601;2688;1455;1349;1090;859;580;580;327;213;98;142;2;68371
21:44;27.6628933;865.5630493;27.57799113;0.233398438;5.563049316;31316;13164;3656;2484;1830;907;842;627;487;330;330;203;150;68;29;5;56423
21:45;27.61089325;866.7193604;27.36812131;0.233520508;6.719360352;29355;12415;2797;1682;1080;359;313;220;144;91;91;55;42;18;15;4;48677
21:46;27.59872437;865.3060913;28.13263494;0.233215332;5.306091309;23057;9152;2218;1392;917;306;257;154;100;50;50;28;22;13;20;1;37736
21:47;27.58783722;866.0769653;27.7168313;0.233276367;6.076965332;26636;10829;3081;2136;1576;837;772;625;473;326;326;203;160;85;22;2;48087
21:48;27.5923214;865.3060913;28.01672928;0.23348999;5.306091309;28619;12313;3506;2478;1845;968;918;726;580;407;407;255;192;91;71;8;53376
21:49;27.5823288;865.8200073;27.95287245;0.233184814;5.820007324;28988;12731;3585;2442;1748;767;698;502;377;246;246;145;102;48;151;5;52776
21:50;27.58386612;865.8200073;27.980024;0.233062744;5.820007324;27760;11695;3013;1980;1302;504;442;320;224;138;138;96;74;40;27;1;47753
21:51;27.60243988;865.8200073;27.99297846;0.233032227;5.820007324;26825;10967;2971;1970;1424;711;653;497;361;244;244;151;108;42;4;17;47172
21:52;27.6156311;866.4624023;27.55770017;0.232727051;6.462402344;26313;10075;2529;1675;1191;494;447;344;233;142;142;85;61;27;11;1;43769
21:53;27.61422348;866.0769653;27.70211268;0.232574463;6.076965332;29170;12129;2986;1926;1355;553;496;364;256;165;165;95;71;29;15;4;49775
21:54;27.65520859;865.4345703;28.11621898;0.232208252;5.434570313;30229;13319;3184;2003;1327;442;389;221;123;66;66;33;27;8;18;5;51455
21:55;27.67774963;865.8200073;27.87661902;0.232208252;5.820007324;30454;14523;4329;3020;2209;1154;1076;867;674;472;472;270;210;104;8;5;59842
21:56;27.697855;865.5630493;28.03277108;0.231872559;5.563049316;30994;13757;4205;2885;2179;1180;1085;858;657;417;417;267;194;82;11;1;59188
21:57;27.71066093;866.2054443;27.6059953;0.231903076;6.205444336;29065;12913;3906;2728;2043;1061;997;785;574;392;392;216;156;78;47;4;55353
21:58;27.73396873;865.8200073;27.66310447;0.231781006;5.820007324;27667;11549;3345;2347;1754;939;861;689;542;368;368;218;156;64;53;3;50920
21:59;27.74971962;866.4624023;27.56941924;0.231445313;6.462402344;29933;13312;4189;2999;2302;1275;1175;961;754;528;528;324;241;103;38;2;58662
22:00;27.77699661;865.9484863;27.72347629;0.231567383;5.948486328;29200;11868;3322;2244;1606;780;709;536;394;252;252;146;105;57;36;6;51507
22:01;27.79274559;865.8200073;27.76669036;0.23135376;5.820007324;30077;12474;3243;2067;1426;635;580;441;308;191;191;109;70;29;130;9;51971
22:02;27.82334709;866.5908813;27.6908176;0.231140137;6.590881348;28425;12569;3827;2696;2031;1100;1009;793;628;436;436;264;206;98;16;7;54534
22:03;27.88493538;865.3060913;28.11010834;0.230834961;5.306091309;28708;12541;3628;2436;1773;832;762;599;442;320;320;185;139;63;91;4;52839
22:04;27.90746689;865.8200073;27.43390319;0.230743408;5.820007324;29290;13074;3837;2598;1903;1029;955;781;620;449;449;262;198;88;18;2;55551
22:05;27.93755341;865.9484863;27.81102597;0.23059082;5.948486328;23207;8975;2214;1409;972;421;377;264;187;105;105;56;43;19;26;5;38380
22:06;27.96392441;865.8200073;27.76838909;0.230651855;5.820007324;29300;13196;4229;3011;2307;1322;1246;1027;809;561;561;340;250;111;15;2;58285
22:07;27.97685623;865.8200073;27.30269381;0.230804443;5.820007324;27540;11165;2867;1884;1362;553;511;374;278;172;172;110;81;33;18;6;47120
22:08;28.00655365;866.5908813;27.3100934;0.230865479;6.590881348;27740;11540;3128;2089;1494;727;669;525;392;266;266;153;108;45;10;4;49152
22:09;28.02319527;866.2054443;27.54314337;0.230865479;6.205444336;25573;10601;2604;1597;1069;373;325;214;112;56;56;29;24;8;14;1;42655
22:10;28.04751396;866.0769653;27.29519969;0.230560303;6.076965332;26411;11211;3559;2555;1967;1153;1085;877;689;484;484;308;230;103;16;3;51132
22:11;28.06658745;865.6915283;27.50664833;0.230316162;5.69152832;23537;9156;2298;1527;1089;476;428;323;232;143;143;78;62;26;64;3;39582
22:12;28.06850624;866.0769653;27.56375098;0.230163574;6.076965332;31810;13968;3898;2510;1698;675;608;441;303;167;167;106;92;43;22;4;56508
22:13;28.0935936;865.5630493;27.32761647;0.22946167;5.563049316;27165;11788;3703;2683;2060;1175;1106;908;710;493;493;291;223;90;26;6;52914
22:14;28.11061668;864.9206543;27.60489611;0.230529785;4.920654297;29173;12129;2847;1721;1151;435;386;262;183;113;113;60;45;17;24;7;48659
22:15;28.11624718;865.9484863;27.2931275;0.230255127;5.948486328;27889;11759;3187;2106;1485;718;659;509;380;240;240;148;105;46;15;12;49486
22:16;28.13455009;865.0491333;27.36117318;0.229858398;5.049133301;32876;15086;3571;2119;1358;527;475;343;235;142;142;87;60;26;24;5;57071
22:17;28.1510582;865.9484863;27.62357588;0.23046875;5.948486328;32216;14614;3966;2559;1818;853;783;590;421;253;253;158;118;59;7;6;58668
22:18;28.15438652;865.6915283;27.38025505;0.230529785;5.69152832;27475;11327;2906;1887;1318;645;584;443;333;235;235;150;111;47;19;1;47715
22:19;28.1528492;865.6915283;27.26443997;0.229431152;5.69152832;24012;9043;2109;1335;889;362;331;213;132;81;81;51;42;17;18;13;38716
22:20;28.1492672;865.3060913;27.32656035;0.230194092;5.306091309;26674;11246;3456;2443;1850;1050;992;811;627;412;412;235;182;81;16;3;50487
22:21;28.13634109;866.2054443;27.50449604;0.229370117;6.205444336;28645;12764;4105;2932;2260;1333;1245;1024;776;549;549;352;273;118;185;5;57110
22:22;28.11317635;865.5630493;27.30205166;0.229492188;5.563049316;23869;8594;2046;1298;870;355;309;224;141;69;69;42;25;12;14;4;37937
22:23;28.09064865;865.3060913;27.42334735;0.229858398;5.306091309;25703;9778;2776;1900;1418;775;719;585;439;299;299;176;128;55;19;1;45069
22:24;28.06914711;864.5352173;27.8244724;0.229370117;4.535217285;21074;7525;1819;1179;839;393;357;257;183;110;110;71;62;28;10;3;34017
22:25;28.03010559;865.3060913;27.4138418;0.230133057;5.306091309;25454;10629;3444;2513;1970;1196;1119;948;738;518;518;324;243;111;18;2;49743
22:26;28.01807404;866.5908813;27.29759063;0.229736328;6.590881348;20108;7774;2199;1502;1106;548;509;383;289;185;185;108;83;44;26;1;35049
22:27;27.9810791;864.9206543;27.64571807;0.229309082;4.920654297;22785;8686;1855;1080;638;207;181;130;71;35;35;19;18;7;22;4;35769
22:28;27.95598793;866.0769653;27.32069907;0.230010986;6.076965332;21822;7913;1839;1109;735;254;225;166;93;56;56;27;19;11;16;1;34341
22:29;27.92846298;866.0769653;27.37193136;0.22958374;6.076965332;22264;8766;2717;1924;1493;897;843;683;519;355;355;223;163;86;16;1;41304
22:30;27.89607239;865.8200073;27.76725194;0.229705811;5.820007324;22665;8775;2318;1581;1198;615;574;456;356;243;243;152;124;60;16;3;39376
22:31;27.84690857;866.4624023;27.30290755;0.22946167;6.462402344;21458;8643;2147;1385;931;413;384;294;213;130;130;72;52;30;4;0;36286
22:32;27.81528091;865.8200073;27.68365922;0.229797363;5.820007324;30720;13770;3761;2455;1704;760;695;540;402;269;269;157;128;68;6;1;55704
22:33;27.78198814;865.8200073;27.69974736;0.229553223;5.820007324;22973;8766;2065;1304;833;298;260;168;102;53;53;37;27;13;20;1;36972
22:34;27.77059174;865.6915283;27.88027492;0.22958374;5.69152832;26390;10306;2460;1603;1136;501;464;372;269;171;171;108;76;28;6;3;44061
22:35;27.7617569;866.4624023;27.3039774;0.229400635;6.462402344;22891;8395;2055;1338;943;441;408;317;242;176;176;124;103;38;10;1;37657
22:36;27.75881195;865.5630493;27.67323446;0.22946167;5.563049316;21808;7859;1764;1079;745;276;230;146;99;64;64;39;23;10;5;2;34211
22:37;27.76393318;865.8200073;27.71376562;0.229400635;5.820007324;23038;8737;1941;1188;769;259;222;144;75;31;31;14;8;2;8;3;36467
22:38;27.77174568;866.2054443;27.6725241;0.229187012;6.205444336;23962;9544;2466;1623;1126;499;454;317;231;139;139;83;66;30;11;1;40690
22:39;27.77225685;865.8200073;27.42937161;0.229217529;5.820007324;23450;9073;2332;1598;1131;548;516;394;273;167;167;105;87;41;11;3;39893
22:40;27.79927635;866.0769653;27.77528111;0.229156494;6.076965332;26022;10903;3389;2410;1828;1058;987;829;623;400;400;246;186;89;26;2;49396
22:41;27.80887985;865.9484863;27.39427052;0.229248047;5.948486328;25734;10660;2770;1879;1350;679;628;487;386;248;248;162;113;50;23;5;45417
22:42;27.82975197;865.5630493;27.3970901;0.229034424;5.563049316;29165;13406;4358;3121;2397;1480;1393;1159;932;651;651;404;280;120;60;3;59577
22:43;27.83717728;866.0769653;27.79433248;0.229156494;6.076965332;21790;8608;2307;1539;1074;471;440;344;245;148;148;89;72;38;29;19;37342
22:44;27.86329651;865.9484863;27.72617782;0.228759766;5.948486328;23114;9842;3309;2439;1936;1213;1143;951;782;541;541;324;242;119;26;5;46522
22:45;27.88237381;866.9763184;27.29570167;0.229156494;6.976318359;26663;11776;3835;2857;2214;1304;1233;1001;777;540;540;327;244;119;10;14;53440
22:46;27.89351273;865.8200073;27.50564809;0.229644775;5.820007324;23406;8429;1776;1087;706;252;222;147;84;45;45;29;21;3;45;1;36297
22:47;27.91233253;865.3060913;27.83061261;0.228912354;5.306091309;25606;11729;2978;1898;1284;497;450;338;237;136;136;80;62;34;7;26;45472
22:48;27.93524933;865.5630493;27.79024397;0.228637695;5.563049316;19258;7682;1734;1068;693;234;212;139;72;23;23;12;9;3;9;0;31171
22:49;27.94382668;865.5630493;27.3387325;0.228790283;5.563049316;20432;7938;1820;1141;758;266;226;137;77;29;29;7;6;0;4;2;32870
22:50;27.96315765;866.0769653;27.36459905;0.229095459;6.076965332;23475;9654;2098;1269;772;222;194;131;78;34;34;17;12;1;214;1;38205
22:51;27.9791584;865.8200073;27.34407433;0.229553223;5.820007324;27018;11286;2807;1814;1246;506;449;340;229;133;133;87;63;36;8;14;46155
22:52;27.99912834;865.9484863;27.42572944;0.228942871;5.948486328;26070;10943;3271;2268;1693;945;880;697;556;372;372;229;165;72;7;2;48540
22:53;28.01743317;866.0769653;27.34813746;0.228973389;6.076965332;25543;10122;2779;1872;1358;709;650;481;365;248;248;147;116;61;10;1;44709
22:54;28.02882576;866.2054443;27.36448357;0.228057861;6.205444336;23972;9571;2483;1635;1169;553;514;385;286;195;195;125;99;45;74;2;41301
22:55;28.05775452;865.5630493;27.37496118;0.228515625;5.563049316;21641;7833;1781;1115;727;225;193;113;71;39;39;15;12;5;42;16;33851
22:56;28.07503319;865.5630493;27.31631766;0.22857666;5.563049316;26452;10793;3003;1972;1409;681;631;479;339;226;226;128;89;29;44;10;46501
22:57;28.09653664;865.4345703;27.65038912;0.22845459;5.434570313;28561;12029;3557;2453;1818;968;904;746;585;411;411;263;181;76;96;9;53059
22:58;28.11624718;865.5630493;27.5387133;0.228881836;5.563049316;26537;11482;3735;2746;2118;1246;1177;977;795;571;571;378;289;133;18;17;52773
22:59;28.13147736;865.5630493;27.37172972;0.228759766;5.563049316;24750;10237;2546;1629;1124;522;473;369;266;180;180;95;74;27;9;10;42481
23:00;28.14632416;865.3060913;27.54363534;0.228271484;5.306091309;24122;9504;2497;1623;1147;597;542;450;341;223;223;143;95;43;168;4;41718
23:01;28.16296196;865.5630493;27.37006079;0.228607178;5.563049316;25806;11474;3893;2910;2272;1382;1310;1098;879;583;583;359;274;132;22;12;52977
23:02;28.18011093;865.6915283;26.98473446;0.227813721;5.69152832;25187;10323;3037;2125;1611;863;812;651;488;322;322;215;161;81;20;7;46218
23:03;28.20327377;865.5630493;27.56582433;0.228546143;5.563049316;23891;9679;2612;1732;1231;587;532;415;308;222;222;138;106;48;22;7;41745
23:04;28.22950745;865.3060913;27.03646454;0.228790283;5.306091309;27793;11949;3340;2264;1676;851;796;650;498;342;342;202;144;65;16;4;50928
23:05;28.22924995;865.4345703;27.37913607;0.227020264;5.434570313;26619;11310;2956;1951;1381;570;504;345;222;133;133;77;61;30;20;3;46312
23:06;28.25663567;865.5630493;27.09394111;0.227844238;5.563049316;25649;10877;3315;2280;1706;888;828;666;525;357;357;227;162;72;13;3;47922
23:07;28.25701904;865.3060913;27.37322077;0.227508545;5.306091309;20437;7600;1719;1045;678;237;207;122;72;38;38;20;14;5;24;3;32256
23:08;28.26776695;865.6915283;27.05514967;0.227600098;5.69152832;28536;11787;2826;1750;1131;435;390;265;182;116;116;78;60;33;23;3;47728
23:09;28.27685165;865.4345703;27.2098484;0.227661133;5.434570313;28324;12504;3457;2271;1591;712;659;484;350;227;227;139;107;49;74;8;51175
23:10;28.30308342;865.3060913;27.22740872;0.22769165;5.306091309;25570;11190;3785;2803;2193;1343;1262;1087;854;605;605;381;285;132;71;19;52166
23:11;28.29745293;864.9206543;27.26799087;0.227996826;4.920654297;24594;9848;2653;1785;1291;602;547;422;307;206;206;127;102;51;52;20;42793
23:12;28.32022858;865.1776123;27.14112471;0.227935791;5.177612305;23663;10098;3095;2259;1720;960;897;732;573;363;363;223;174;79;37;9;45236
23:13;28.33212852;865.6915283;26.69808804;0.229309082;5.69152832;17955;7114;1716;1093;711;243;204;126;68;31;31;18;15;7;86;10;29418
23:14;28.34939957;865.1776123;27.13051229;0.229400635;5.177612305;25752;9862;2307;1418;955;334;294;188;113;67;67;38;22;10;27;12;41454
23:15;28.35221481;865.1776123;27.34416514;0.228759766;5.177612305;25448;10754;3063;2102;1510;795;738;583;434;282;282;178;131;66;50;7;46416
23:16;28.37076569;865.1776123;27.41307835;0.228393555;5.177612305;29193;12616;3895;2708;1998;1098;1022;827;641;436;436;257;189;89;17;22;55422
23:17;28.38023376;865.3060913;27.02701627;0.22833252;5.306091309;25286;10209;2651;1771;1238;575;532;409;299;200;200;118;98;51;16;5;43653
23:18;28.39507294;865.4345703;27.03111595;0.22857666;5.434570313;23430;8630;2015;1239;828;291;256;187;117;64;64;39;31;12;17;1;37220
23:19;28.40466881;864.9206543;26.97691671;0.228424072;4.920654297;25919;10334;3026;2136;1642;937;887;740;601;421;421;268;198;84;15;5;47629
23:20;28.41848564;865.4345703;27.0688911;0.228485107;5.434570313;24839;9642;2817;1993;1485;847;803;659;512;360;360;227;166;78;19;4;44807
23:21;28.4228363;865.5630493;26.96342254;0.228881836;5.563049316;27169;11438;3148;2114;1513;728;669;554;447;302;302;189;148;83;19;5;48823
23:22;28.4407444;865.6915283;26.4786901;0.228668213;5.69152832;27027;10592;2902;2012;1443;790;735;583;470;317;317;188;137;56;14;4;47583
23:23;28.45277023;864.6636963;27.38353517;0.228149414;4.663696289;25407;10062;3050;2255;1753;1109;1051;877;709;503;503;286;203;87;173;1;48028
23:24;28.45788765;865.0491333;26.70226013;0.228149414;5.049133301;23368;8527;2176;1455;1052;533;497;401;311;222;222;143;115;60;15;10;39097
23:25;28.47093582;864.6636963;26.9819994;0.227355957;4.663696289;25399;9370;2505;1745;1289;691;651;502;394;258;258;163;126;45;13;3;43409
23:26;28.48116875;865.0491333;26.93883632;0.228393555;5.049133301;25349;9284;2367;1649;1244;694;643;529;405;292;292;183;143;85;13;2;43172
23:27;28.48973846;865.5630493;26.9123693;0.227508545;5.563049316;23631;8296;2067;1405;1031;560;516;426;308;214;214;136;95;42;12;3;38953
23:28;28.49050713;865.1776123;26.97599865;0.227111816;5.177612305;25519;8692;1968;1267;877;402;365;275;185;120;120;69;55;19;8;2;39941
23:29;28.49843597;865.8200073;26.50435315;0.227844238;5.820007324;23235;8382;2512;1865;1464;866;828;716;562;388;388;237;178;89;11;1;41721
23:30;28.50189018;865.0491333;26.75624145;0.227722168;5.049133301;23731;8962;2765;2036;1583;935;891;730;585;406;406;284;222;108;14;1;43658
23:31;28.50764847;865.3060913;26.98692912;0.227386475;5.306091309;23914;7938;1748;1120;782;350;329;250;183;125;125;84;69;31;17;1;37065
23:32;28.5070076;865.6915283;27.04661689;0.227508545;5.69152832;24263;8822;2503;1806;1356;753;701;547;421;272;272;155;113;64;15;4;42063
23:33;28.51557732;865.6915283;26.4923959;0.227600098;5.69152832;20358;6552;1404;848;559;209;176;110;56;35;35;16;14;4;13;5;30389
23:34;28.52312469;865.3060913;26.69388847;0.227935791;5.306091309;24953;9204;2214;1425;996;423;377;272;197;126;126;88;68;37;15;5;40521
23:35;28.52747536;865.9484863;26.22855129;0.227203369;5.948486328;24353;8682;1845;1169;764;273;236;160;106;50;50;27;23;5;17;4;37760
23:36;28.535532;865.5630493;26.98893333;0.226959229;5.563049316;22636;7640;1693;1074;728;292;258;167;101;59;59;32;23;11;22;2;34795
23:37;28.54064941;865.1776123;26.96110355;0.226867676;5.177612305;27066;10949;3189;2208;1603;828;757;610;448;298;298;163;126;61;31;5;48635
23:38;28.55778885;865.1776123;26.91012574;0.227386475;5.177612305;26392;10316;2757;1835;1314;621;575;448;344;223;223;139;110;50;27;8;45374
